Eccentricity,Area,IsVirusGood,ReasonVirusFailed,Virus,Temperature,FOV
0.560447469697553,19,0,"Zero Pixels",2006,25,3
0.156620357998028,195,0,">= Max Size",2006,25,3
0.592917278410919,38,0,">= Max Size",2006,25,3
0.574971413258935,82,0,">= Max Size",2006,25,3
0.68469019539811,11,1,"N/A",2006,25,3
0.434477729763342,88,0,">= Max Size",2006,25,3
0.607667249787677,182,0,">= Max Size",2006,25,3
0.644570075587225,24,0,"Zero Pixels",2006,25,3
0.68469019539811,11,1,"N/A",2006,25,3
0.632841528732431,21,1,"N/A",2006,25,3
0.381740632570199,145,0,">= Max Size",2006,25,3
0.546286030576504,43,0,">= Max Size",2006,25,3
0.366505401355456,53,0,">= Max Size",2006,25,3
0.661437827766148,12,1,"N/A",2006,25,3
0.663033578765094,12,1,"N/A",2006,25,3
0.305865287404248,39,0,">= Max Size",2006,25,3
0.437744475675493,67,0,">= Max Size",2006,25,3
0.525694124294666,30,0,"Zero Pixels",2006,25,3
0.466400903213507,265,0,">= Max Size",2006,25,3
0.196396101212394,14,1,"N/A",2006,25,3
0.202547686920029,111,0,">= Max Size",2006,25,3
0.505789614981344,13,1,"N/A",2006,25,3
0.566477075681875,42,0,">= Max Size",2006,25,3
0,12,0,"Zero Pixels",2006,25,3
0.282071868101332,35,0,">= Max Size",2006,25,3
0.508379570597496,29,1,"N/A",2006,25,3
0.491217355978626,13,0,"Zero Pixels",2006,25,3
0.462885099459391,37,0,">= Max Size",2006,25,3
0.508379570597496,29,0,"Zero Pixels",2006,25,3
0.642947607541629,62,0,">= Max Size",2006,25,3
0.604755287116573,11,0,"Too Many Regions, First Pass",2006,25,3
0.53748384988657,12,1,"N/A",2006,25,3
0.317797180814266,121,0,">= Max Size",2006,25,3
0.532027331684365,110,0,">= Max Size",2006,25,3
0.515705472590195,88,0,">= Max Size",2006,25,3
0.435664198286472,19,1,"N/A",2006,25,3
0.587407799848354,10,1,"N/A",2006,25,3
0.587407799848354,10,1,"N/A",2006,25,3
0.610958500409594,17,0,"Zero Pixels",2006,25,3
0.435664198286473,19,0,"Zero Pixels",2006,25,3
0.500757200465212,56,0,">= Max Size",2006,25,3
0.745216991259595,43,0,">= Max Size",2006,25,3
0.811532012535215,63,0,">= Max Size",2006,25,3
0.494747755464169,226,0,">= Max Size",2006,25,3
0.475831091941313,27,1,"N/A",2006,25,3
0.391190177425637,136,0,">= Max Size",2006,25,3
0.709769610822578,29,0,"Eccentricity Big Particle",2006,25,3
0.515049467173256,59,0,">= Max Size",2006,25,3
0.933782973464209,60,0,">= Max Size",2006,25,3
0.505586474587933,49,0,">= Max Size",2006,25,3
0.537873539992723,19,0,"Zero Pixels",2006,25,3
0.219688551904035,42,0,">= Max Size",2006,25,3
0.408628524338877,74,0,">= Max Size",2006,25,3
0.573026376079869,146,0,">= Max Size",2006,25,3
0.684206077823914,33,0,">= Max Size",2006,25,3
0.908429351984976,98,0,">= Max Size",2006,25,3
0.354183508252338,206,0,">= Max Size",2006,25,3
0.360453857708993,69,0,">= Max Size",2006,25,3
0.430876857139623,24,1,"N/A",2006,25,3
0.764470787156438,10,1,"N/A",2006,25,3
0.610958500409594,17,1,"N/A",2006,25,3
0.376413287815137,32,0,">= Max Size",2006,25,3
0.589373869087184,82,0,">= Max Size",2006,25,3
0.658801883357287,64,0,">= Max Size",2006,25,3
0.545487204581276,93,0,">= Max Size",2006,25,3
0.444174440177247,138,0,">= Max Size",2006,25,3
0.661437827766148,12,0,"Zero Pixels",2006,25,3
0.924687978488878,24,0,"Zero Pixels",2006,25,3
0.559037924328709,31,0,">= Max Size",2006,25,3
0.280695445355515,276,0,">= Max Size",2006,25,3
0.500980371814101,40,0,">= Max Size",2006,25,3
0.565926230077307,20,1,"N/A",2006,25,3
0,12,1,"N/A",2006,25,3
0.587477912735542,95,0,">= Max Size",2006,25,3
0.434006439432773,190,0,">= Max Size",2006,25,3
0.472903607729549,12,1,"N/A",2006,25,3
0.573185257832411,18,1,"N/A",2006,25,3
0.495717656557586,112,0,">= Max Size",2006,25,3
0.542502285049235,51,0,">= Max Size",2006,25,3
0.484161748366391,109,0,">= Max Size",2006,25,3
0.300041901744026,34,0,">= Max Size",2006,25,3
0.464291698983082,21,0,"Zero Pixels",2006,25,3
0.60301398788711,139,0,">= Max Size",2006,25,3
0.559726693174059,122,0,">= Max Size",2006,25,3
0.630126037812605,10,1,"N/A",2006,25,3
0.472903607729549,12,1,"N/A",2006,25,3
0.637890002234974,24,1,"N/A",2006,25,3
0.493799531061999,228,0,">= Max Size",2006,25,3
0.625162953246884,12,1,"N/A",2006,25,3
0.365279677843426,123,0,">= Max Size",2006,25,3
0.893097903866662,32,0,">= Max Size",2006,25,3
0.594996339334767,38,0,">= Max Size",2006,25,3
0.461880215351701,15,1,"N/A",2006,25,3
0.934570196990497,160,0,">= Max Size",2006,25,3
0.587407799848354,10,1,"N/A",2006,25,3
0.661437827766148,12,1,"N/A",2006,25,3
0.36120641840417,135,0,">= Max Size",2006,25,3
0.507426959038,32,0,">= Max Size",2006,25,3
0.741884693656559,19,0,"Eccentricity Big Particle",2006,25,3
0.533292767535903,23,1,"N/A",2006,25,3
0.468295065445889,64,0,">= Max Size",2006,25,3
0.491474393445471,12,1,"N/A",2006,25,3
0.627305242511087,31,0,">= Max Size",2006,25,3
0.695894647535026,15,1,"N/A",2006,25,3
0.173606330130231,44,0,">= Max Size",2006,25,3
0.497875423909849,83,0,">= Max Size",2006,25,3
0.864781035840955,423,0,">= Max Size",2006,25,3
0.449569285201163,109,0,">= Max Size",2006,25,3
0.645535416641197,17,1,"N/A",2006,25,3
0.493943370237408,17,0,"Zero Pixels",2006,25,3
0.384633945785502,19,1,"N/A",2006,25,3
0.737109487613528,16,0,"Zero Pixels",2006,25,3
0.231455024943137,10,1,"N/A",2006,25,3
0.4618802153517,15,1,"N/A",2006,25,3
0.40351413778543,22,1,"N/A",2006,25,3
0.619652474546514,20,1,"N/A",2006,25,3
0.599403875265109,48,0,">= Max Size",2006,25,3
0.498482832759342,54,0,">= Max Size",2006,25,3
0.589493069365686,17,1,"N/A",2006,25,3
0.806359322130271,111,0,">= Max Size",2006,25,3
0.911980578348167,33,0,">= Max Size",2006,25,3
0.613239357149483,135,0,">= Max Size",2006,25,3
0.610958500409594,17,1,"N/A",2006,25,3
0.432997687125433,58,0,">= Max Size",2006,25,3
0.369526005201302,24,0,"Zero Pixels",2006,25,3
0.672096741177696,131,0,">= Max Size",2006,25,3
0.587824404446962,127,0,">= Max Size",2006,25,3
0.326688547255271,14,0,"Too Many Regions, First Pass",2006,25,3
0.405973909032113,18,1,"N/A",2006,25,3
0.69195591804587,17,1,"N/A",2006,25,3
0.510414549424537,15,0,"Zero Pixels",2006,25,3
0.726101471182093,11,1,"N/A",2006,25,3
0.705975883762212,41,0,">= Max Size",2006,25,3
0.289225458303865,38,0,">= Max Size",2006,25,3
0.758729052859816,29,0,"Zero Pixels",2006,25,3
0.439234187127054,52,0,">= Max Size",2006,25,3
0.491885760854673,62,0,">= Max Size",2006,25,3
0.625466159772737,20,1,"N/A",2006,25,3
0.920589993954569,35,0,">= Max Size",2006,25,3
0,16,1,"N/A",2006,25,3
0.5044670205679,79,0,">= Max Size",2006,25,3
0.542225981609982,187,0,">= Max Size",2006,25,3
0.196396101212395,14,1,"N/A",2006,25,3
0.532961987108789,21,1,"N/A",2006,25,3
0.753013994412155,12,1,"N/A",2006,25,3
0.542980599317149,23,0,"Zero Pixels",2006,25,3
0.529929963986543,131,0,">= Max Size",2006,25,3
0.715641714942283,43,0,">= Max Size",2006,25,3
0.712689920835387,33,0,">= Max Size",2006,25,3
0.699925036711268,26,0,"Zero Pixels",2006,25,3
0.587407799848354,10,1,"N/A",2006,25,3
0.251553338530072,233,0,">= Max Size",2006,25,3
0.885649075823456,92,0,">= Max Size",2006,25,3
0.773768908869994,12,1,"N/A",2006,25,3
0.724342457709562,11,0,"Zero Pixels",2006,25,3
0.657515761482658,193,0,">= Max Size",2006,25,3
0.898749418859439,173,0,">= Max Size",2006,25,3
0.501596406535269,34,0,">= Max Size",2006,25,3
0.611429250513635,14,0,"Zero Pixels",2006,25,3
0.827424575256834,37,0,">= Max Size",2006,25,3
0.558833593399575,32,0,">= Max Size",2006,25,3
0.657535505639407,10,1,"N/A",2006,25,3
0.66884807570558,14,1,"N/A",2006,25,3
0.666029365578534,27,0,"Zero Pixels",2006,25,3
0.636140220674653,19,1,"N/A",2006,25,3
0.559085892490476,59,0,">= Max Size",2006,25,3
0.383661650001981,20,0,"Zero Pixels",2006,25,3
0.694282308721345,147,0,">= Max Size",2006,25,3
0.656063786096358,33,0,">= Max Size",2006,25,3
0.610958500409594,17,1,"N/A",2006,25,3
0.600954776101219,92,0,">= Max Size",2006,25,3
0.803276538696098,12,1,"N/A",2006,25,3
0.68469019539811,11,0,"Too Many Regions, First Pass",2006,25,3
0.755342284548992,48,0,">= Max Size",2006,25,3
0.724342457709562,11,1,"N/A",2006,25,3
0.532249395687301,70,0,">= Max Size",2006,25,3
0.546101494907758,15,0,"Zero Pixels",2006,25,3
0.319073258113307,41,0,">= Max Size",2006,25,3
0.586269107471624,16,0,"Zero Pixels",2006,25,3
0.888205326513635,17,0,"Edge",2006,25,3
0.617397012421201,88,0,">= Max Size",2006,25,4
0.54852975830888,94,0,">= Max Size",2006,25,4
0.491217355978626,13,0,"Zero Pixels",2006,25,4
0.408898555976528,21,0,"Zero Pixels",2006,25,4
0.325954815049154,31,0,">= Max Size",2006,25,4
0.731090409537171,388,0,">= Max Size",2006,25,4
0,12,0,"Zero Pixels",2006,25,4
0.459962678749913,104,0,">= Max Size",2006,25,4
0.348489607440927,25,0,"Zero Pixels",2006,25,4
0.440184448985497,50,0,">= Max Size",2006,25,4
0.665852848638311,79,0,">= Max Size",2006,25,4
0.424823173289223,10,1,"N/A",2006,25,4
0.491217355978626,13,0,"Zero Pixels",2006,25,4
0.574717566567462,24,1,"N/A",2006,25,4
0.518936531484758,49,0,">= Max Size",2006,25,4
0.47839528325838,11,1,"N/A",2006,25,4
0.505789614981344,13,1,"N/A",2006,25,4
0.61913079042973,153,0,">= Max Size",2006,25,4
0.622207155569432,45,0,">= Max Size",2006,25,4
0.862773550875362,60,0,">= Max Size",2006,25,4
0.911018195427386,15,0,"Zero Pixels",2006,25,4
0.499008003438286,151,0,">= Max Size",2006,25,4
0.471362556619427,17,0,"Zero Pixels",2006,25,4
0.483848391225907,34,0,">= Max Size",2006,25,4
0.541926403742549,25,1,"N/A",2006,25,4
0.617034062583463,79,0,">= Max Size",2006,25,4
0.651439491546474,24,0,"Too Many Regions, First Pass",2006,25,4
0.85735924988501,54,0,">= Max Size",2006,25,4
0.491680942902312,218,0,">= Max Size",2006,25,4
0.755268370404567,272,0,">= Max Size",2006,25,4
0.508644361881473,19,1,"N/A",2006,25,4
0.616925503987352,17,0,"Zero Pixels",2006,25,4
0.629264188396473,34,0,">= Max Size",2006,25,4
0.68469019539811,11,1,"N/A",2006,25,4
0.67415833733816,25,0,"Zero Pixels",2006,25,4
0.615922363577259,67,0,">= Max Size",2006,25,4
0.472903607729549,12,1,"N/A",2006,25,4
0.671653753943893,33,0,">= Max Size",2006,25,4
0.522980687620251,139,0,">= Max Size",2006,25,4
0.426726649868604,38,0,">= Max Size",2006,25,4
0.245006153371069,93,0,">= Max Size",2006,25,4
0.476105876831302,18,0,"Zero Pixels",2006,25,4
0.237528563033618,211,0,">= Max Size",2006,25,4
0.730748656284227,22,0,"Zero Pixels",2006,25,4
0.700212202458445,10,1,"N/A",2006,25,4
0.272139280240038,17,1,"N/A",2006,25,4
0.611100632795033,28,0,"Zero Pixels",2006,25,4
0.505789614981344,13,1,"N/A",2006,25,4
0.624895320353377,12,1,"N/A",2006,25,4
0.489448186872446,162,0,">= Max Size",2006,25,4
0.527789527852823,25,0,"Zero Pixels",2006,25,4
0.384717586656224,96,0,">= Max Size",2006,25,4
0.430876857139622,24,0,"Zero Pixels",2006,25,4
0.628439432923062,25,0,"Zero Pixels",2006,25,4
0.890891827348118,244,0,">= Max Size",2006,25,4
0.519467372249948,22,1,"N/A",2006,25,4
0.718118484524192,14,0,"Eccentricity Big Particle",2006,25,4
0.196396101212394,14,0,"Zero Pixels",2006,25,4
0,12,1,"N/A",2006,25,4
0.471973471822794,230,0,">= Max Size",2006,25,4
0.602317618490668,25,0,"Zero Pixels",2006,25,4
0.610958500409594,17,0,"Zero Pixels",2006,25,4
0.596629416175731,130,0,">= Max Size",2006,25,4
0.577736424384574,24,1,"N/A",2006,25,4
0.446280630375715,14,1,"N/A",2006,25,4
0.461880215351701,15,1,"N/A",2006,25,4
0.882483812037439,27,0,"Zero Pixels",2006,25,4
0.505789614981344,13,1,"N/A",2006,25,4
0.472903607729549,12,1,"N/A",2006,25,4
0.549499603281223,25,1,"N/A",2006,25,4
0.84642946467762,148,0,">= Max Size",2006,25,4
0.760337911248424,62,0,">= Max Size",2006,25,4
0.316410441567853,64,0,">= Max Size",2006,25,4
0.719551153544026,10,0,"Zero Pixels",2006,25,4
0.399270899144431,38,0,">= Max Size",2006,25,4
0.636880986720424,83,0,">= Max Size",2006,25,4
0.46157570329352,30,0,"Zero Pixels",2006,25,4
0.434963783608783,110,0,">= Max Size",2006,25,4
0.728817166668248,64,0,">= Max Size",2006,25,4
0.461437029264939,14,0,"Zero Pixels",2006,25,4
0.504391613678655,135,0,">= Max Size",2006,25,4
0.61906877512707,99,0,">= Max Size",2006,25,4
0.587407799848354,10,1,"N/A",2006,25,4
0.578373587442775,30,1,"N/A",2006,25,4
0.496818938365771,210,0,">= Max Size",2006,25,4
0.47839528325838,11,1,"N/A",2006,25,4
0.504177937588655,115,0,">= Max Size",2006,25,4
0.394909885191268,18,1,"N/A",2006,25,4
0.585013897171686,16,1,"N/A",2006,25,4
0.279929889491607,197,0,">= Max Size",2006,25,4
0.370613319075544,27,0,"Zero Pixels",2006,25,4
0.60303648698601,18,0,"Zero Pixels",2006,25,4
0.642293321964564,82,0,">= Max Size",2006,25,4
0.520550317326935,17,1,"N/A",2006,25,4
0.586233992728499,26,0,"Zero Pixels",2006,25,4
0.395615026718155,21,0,"Zero Pixels",2006,25,4
0.47839528325838,11,1,"N/A",2006,25,4
0.419131203196807,22,0,"Too Many Regions, First Pass",2006,25,4
0.883050629427271,31,0,">= Max Size",2006,25,4
0.339165466371454,89,0,">= Max Size",2006,25,4
0.587407799848354,10,1,"N/A",2006,25,4
0.611429250513636,14,0,"Zero Pixels",2006,25,4
0.586269107471624,16,0,"Zero Pixels",2006,25,4
0.532961987108789,21,0,"Zero Pixels",2006,25,4
0.366793196995425,49,0,">= Max Size",2006,25,4
0.419131203196807,22,0,"Zero Pixels",2006,25,4
0.475270820628804,15,1,"N/A",2006,25,4
0.427037299656305,48,0,">= Max Size",2006,25,4
0.493773904463635,35,0,">= Max Size",2006,25,4
0.58096175540873,11,1,"N/A",2006,25,4
0.485092664540727,35,0,">= Max Size",2006,25,4
0.59225774015139,10,1,"N/A",2006,25,4
0.610958500409594,17,0,"Zero Pixels",2006,25,4
0.456094679753344,50,0,">= Max Size",2006,25,4
0.611429250513635,14,1,"N/A",2006,25,4
0.373469877420206,38,0,">= Max Size",2006,25,4
0.635938489071234,23,0,"Zero Pixels",2006,25,4
0.525217082643383,62,0,">= Max Size",2006,25,4
0.667570061129029,20,0,"Too Many Regions, First Pass",2006,25,4
0.559443194519419,30,0,"Zero Pixels",2006,25,4
0.507499226286671,15,0,"Zero Pixels",2006,25,4
0.462093115069525,278,0,">= Max Size",2006,25,4
0.4618802153517,15,1,"N/A",2006,25,4
0.466855033637336,126,0,">= Max Size",2006,25,4
0.509447573398932,86,0,">= Max Size",2006,25,4
0.548197029626497,29,0,"Too Many Regions, First Pass",2006,25,4
0.620783865172616,30,0,"Zero Pixels",2006,25,4
0.587849560382395,12,1,"N/A",2006,25,4
0.633383483259634,100,0,">= Max Size",2006,25,4
0.419131203196807,22,0,"Zero Pixels",2006,25,4
0.505789614981344,13,0,"Zero Pixels",2006,25,4
0.684242743235843,14,1,"N/A",2006,25,4
0.734145409419563,45,0,">= Max Size",2006,25,4
0.587407799848354,10,0,"Zero Pixels",2006,25,4
0.686872985019441,32,0,">= Max Size",2006,25,4
0.636656159911361,147,0,">= Max Size",2006,25,4
0.390152014200651,269,0,">= Max Size",2006,25,4
0.691496540839679,25,1,"N/A",2006,25,4
0.50765839565695,35,0,">= Max Size",2006,25,4
0.419623178342264,49,0,">= Max Size",2006,25,4
0.47839528325838,11,1,"N/A",2006,25,4
0.770517794288987,23,0,"Zero Pixels",2006,25,4
0.571051554197847,12,1,"N/A",2006,25,4
0.454773199006945,83,0,">= Max Size",2006,25,4
0.470701671854028,27,0,"Zero Pixels",2006,25,4
0.875180647084125,121,0,">= Max Size",2006,25,4
0.629857244104093,26,1,"N/A",2006,25,4
0.196396101212395,14,0,"Zero Pixels",2006,25,4
0.475379542471911,160,0,">= Max Size",2006,25,4
0.587407799848354,10,1,"N/A",2006,25,4
0.607975465854356,19,0,"Zero Pixels",2006,25,4
0.587407799848354,10,0,"Zero Pixels",2006,25,4
0.497278623870583,33,0,">= Max Size",2006,25,4
0.457314884225693,61,0,">= Max Size",2006,25,4
0.734393292868303,15,0,"Eccentricity Big Particle",2006,25,4
0.475270820628804,15,0,"Zero Pixels",2006,25,4
0.59413534851914,39,0,">= Max Size",2006,25,4
0.47839528325838,11,1,"N/A",2006,25,4
0.696111523427422,85,0,">= Max Size",2006,25,4
0.633529463803252,71,0,">= Max Size",2006,25,4
0.258109284021837,11,1,"N/A",2006,25,4
0.594727740119455,106,0,">= Max Size",2006,25,4
0.583977202419047,41,0,">= Max Size",2006,25,4
0.475270820628804,15,0,"Zero Pixels",2006,25,4
0.505789614981344,13,1,"N/A",2006,25,4
0.465983068789505,44,0,">= Max Size",2006,25,4
0.601514310640131,20,0,"Too Many Regions, First Pass",2006,25,4
0.570423794156919,18,0,"Zero Pixels",2006,25,4
0.485500651607652,130,0,">= Max Size",2006,25,4
0.546968970702728,27,0,"Zero Pixels",2006,25,4
0.497343565576879,16,0,"Too Many Regions, First Pass",2006,25,4
0.603095840163328,67,0,">= Max Size",2006,25,4
0.165325017816528,28,1,"N/A",2006,25,4
0.505789614981344,13,0,"Zero Pixels",2006,25,4
0.675936049743529,34,0,">= Max Size",2006,25,4
0.561748986185927,26,0,"Zero Pixels",2006,25,4
0.709493445106631,11,1,"N/A",2006,25,4
0.190546343501681,61,0,">= Max Size",2006,25,4
0.587407799848354,10,0,"Zero Pixels",2006,25,4
0.592257740151389,10,1,"N/A",2006,25,4
0.529928057018591,41,0,">= Max Size",2006,25,4
0.661672354886266,29,1,"N/A",2006,25,4
0.414647986712075,108,0,">= Max Size",2006,25,4
0.505101304866154,76,0,">= Max Size",2006,25,4
0.361159989185936,69,0,">= Max Size",2006,25,4
0.505789614981344,13,1,"N/A",2006,25,4
0.694359666044236,40,0,">= Max Size",2006,25,4
0.354399544159226,155,0,">= Max Size",2006,25,4
0,12,0,"Zero Pixels",2006,25,4
0.421882385783217,23,0,"Zero Pixels",2006,25,4
0.47839528325838,11,1,"N/A",2006,25,4
0.68469019539811,11,1,"N/A",2006,25,4
0.509673219648556,30,0,"Zero Pixels",2006,25,4
0.309471326951696,18,0,"Zero Pixels",2006,25,4
0.477227710444262,52,0,">= Max Size",2006,25,4
0.822031634163654,133,0,">= Max Size",2006,25,4
0.391548216273879,127,0,">= Max Size",2006,25,4
0.396676233123096,81,0,">= Max Size",2006,25,4
0.68469019539811,11,0,"Zero Pixels",2006,25,4
0.764470787156438,10,1,"N/A",2006,25,4
0.230857735632654,47,0,">= Max Size",2006,25,4
0.335334090596129,41,0,">= Max Size",2006,25,4
0.491217355978626,13,1,"N/A",2006,25,4
0.450496936230829,120,0,">= Max Size",2006,25,4
0.20215212091879,46,0,">= Max Size",2006,25,4
0.520050137077133,80,0,">= Max Size",2006,25,4
0.524951634738767,48,0,">= Max Size",2006,25,4
0.447516419632954,158,0,">= Max Size",2006,25,4
0.744433439139569,28,0,"Zero Pixels",2006,25,4
0.505789614981344,13,1,"N/A",2006,25,4
0.418655762556071,112,0,">= Max Size",2006,25,4
0.394271291530284,67,0,">= Max Size",2006,25,4
0.299139822668593,37,0,">= Max Size",2006,25,4
0.53581874294627,72,0,">= Max Size",2006,25,4
0.379056385571699,120,0,">= Max Size",2006,25,4
0.55275369726122,693,0,">= Max Size",2006,25,4
0.722151354035973,77,0,">= Max Size",2006,25,4
0.480937093250991,90,0,">= Max Size",2006,25,4
0.483589136389974,137,0,">= Max Size",2006,25,4
0.647467353462031,13,0,"Zero Pixels",2006,25,4
0.544013487780881,17,1,"N/A",2006,25,4
0.228958668186652,25,0,"Zero Pixels",2006,25,4
0.196396101212395,14,1,"N/A",2006,25,4
0.559362658518708,107,0,">= Max Size",2006,25,4
0.726458463602353,13,0,"Too Many Regions, First Pass",2006,25,4
0.472903607729549,12,1,"N/A",2006,25,4
0.678367239325566,22,0,"Zero Pixels",2006,25,4
0.508543229548617,73,0,">= Max Size",2006,25,4
0.625162953246884,12,1,"N/A",2006,25,4
0.505789614981344,13,0,"Zero Pixels",2006,25,4
0.341343119331471,30,0,"Zero Pixels",2006,25,4
0.809789506587919,31,0,">= Max Size",2006,25,4
0.55928512903698,179,0,">= Max Size",2006,25,4
0.464913244480742,56,0,">= Max Size",2006,25,4
0.571358410951245,54,0,">= Max Size",2006,25,4
0.570293197395309,30,0,"Zero Pixels",2006,25,4
0.494461135279209,16,1,"N/A",2006,25,4
0.675507887198841,56,0,">= Max Size",2006,25,4
0.548614051655626,31,0,">= Max Size",2006,25,4
0.688847748655116,62,0,">= Max Size",2006,25,4
0.482437216889453,193,0,">= Max Size",2006,25,4
0.627242025033108,35,0,">= Max Size",2006,25,4
0.724342457709562,11,0,"Edge",2006,25,4
0.777751071663111,97,0,">= Max Size",2006,25,4
0.759546814601076,24,0,"Zero Pixels",2006,25,4
0.505789614981344,13,0,"Zero Pixels",2006,25,4
0.643340894905471,59,0,">= Max Size",2006,25,4
0.505789614981344,13,0,"Zero Pixels",2006,25,4
0.53154186545686,25,0,"Zero Pixels",2006,25,4
0.818578460104268,290,0,">= Max Size",2006,25,4
0.439453057640395,16,1,"N/A",2006,25,4
0.376568718844719,72,0,">= Max Size",2006,25,4
0.708239690230453,18,0,"Eccentricity Big Particle",2006,25,4
0.505789614981344,13,0,"Zero Pixels",2006,25,4
0.718118484524192,14,0,"Edge",2006,25,4
0.498364106959143,169,0,">= Max Size",2006,25,5
0,12,0,"Zero Pixels",2006,25,5
0.584809027262082,56,0,">= Max Size",2006,25,5
0.548355343469427,21,0,"Zero Pixels",2006,25,5
0.773975681851465,70,0,">= Max Size",2006,25,5
0.340818902155072,129,0,">= Max Size",2006,25,5
0.439753744806047,22,0,"Zero Pixels",2006,25,5
0.499444758921101,36,0,">= Max Size",2006,25,5
0.679570040233944,71,0,">= Max Size",2006,25,5
0.610958500409594,17,1,"N/A",2006,25,5
0.45557492609446,28,1,"N/A",2006,25,5
0.419579443250393,18,1,"N/A",2006,25,5
0.535427313190642,139,0,">= Max Size",2006,25,5
0.609455982299777,42,0,">= Max Size",2006,25,5
0.349538380555214,84,0,">= Max Size",2006,25,5
0.455534635643745,26,0,"Zero Pixels",2006,25,5
0.446079999714256,50,0,">= Max Size",2006,25,5
0.940870774482416,71,0,">= Max Size",2006,25,5
0.59225774015139,10,0,"Zero Pixels",2006,25,5
0.822577171782434,15,0,"Zero Pixels",2006,25,5
0.653974968900991,51,0,">= Max Size",2006,25,5
0.657535505639407,10,0,"Too Many Regions, First Pass",2006,25,5
0.611429250513635,14,0,"Zero Pixels",2006,25,5
0.640387465845165,27,0,"Too Many Regions, First Pass",2006,25,5
